City,Date,AQI
Bhubaneswar,2023-03-11,153.5
Bhubaneswar,2023-12-08,69.91666666666667
Bhubaneswar,2025-02-14,121.95833333333333
Bhubaneswar,2025-04-21,97.70833333333333
Bhubaneswar,2025-11-11,163.54166666666666
Chandigarh,2023-01-24,148.66666666666666
Chandigarh,2023-06-13,103.91666666666667
Chandigarh,2023-10-25,69.91666666666667
Chandigarh,2025-02-11,127.375
Chennai,2024-02-09,68.20833333333333
Chennai,2025-09-08,80.29166666666667
Chennai,2025-11-16,121.66666666666667
Dehradun,2023-03-15,80.58333333333333
Dehradun,2023-06-02,77.375
Dehradun,2024-07-05,62.291666666666664
Dehradun,2024-10-26,88.66666666666667
Delhi,2023-01-26,176.41666666666666
Delhi,2023-02-20,210.66666666666666
Delhi,2023-06-17,127.45833333333333
Delhi,2023-09-03,129.375
Delhi,2024-02-22,126.29166666666667
Delhi,2024-06-16,168.04166666666666
Delhi,2024-11-02,154.125
Delhi,2025-10-08,100.5
Gangtok,2023-01-15,91.04166666666667
Gangtok,2023-03-23,55.666666666666664
Gangtok,2025-01-23,144.79166666666666
Gangtok,2025-11-20,46.75
Gurugram,2023-09-10,67.66666666666667
Gurugram,2024-03-29,161.45833333333334
Gurugram,2025-07-11,143.54166666666666
Guwahati,2023-06-27,59.0
Guwahati,2023-09-27,51.166666666666664
Guwahati,2024-01-02,73.25
Guwahati,2024-01-31,125.79166666666667
Guwahati,2024-02-26,125.79166666666667
Guwahati,2024-06-15,73.75
Guwahati,2024-08-06,55.833333333333336
Guwahati,2025-07-23,59.916666666666664
Guwahati,2025-07-25,66.79166666666667
Hyderabad,2022-12-02,154.75
Hyderabad,2023-03-03,103.04166666666667
Hyderabad,2023-11-03,71.16666666666667
Hyderabad,2024-01-04,142.75
Hyderabad,2024-08-22,59.666666666666664
Hyderabad,2024-09-27,39.208333333333336
Hyderabad,2024-09-28,43.166666666666664
Hyderabad,2025-01-10,143.95833333333334
Agartala,2023-04-18,137.375
Agartala,2023-09-11,93.875
Agartala,2024-05-16,151.29166666666666
Agartala,2024-08-24,29.083333333333332
Agartala,2025-11-13,156.45833333333334
Ahmedabad,2022-10-25,139.33333333333334
Ahmedabad,2022-11-18,141.95833333333334
Ahmedabad,2023-10-01,101.25
Ahmedabad,2023-11-04,153.125
Ahmedabad,2024-08-04,61.75
Ahmedabad,2024-08-15,48.0
Ahmedabad,2025-06-04,78.875
Ahmedabad,2025-10-03,69.375
Aizawl,2022-12-20,59.833333333333336
Aizawl,2023-06-22,30.625
Aizawl,2023-07-16,22.916666666666668
Aizawl,2023-10-08,59.791666666666664
Aizawl,2024-09-18,46.291666666666664
Aizawl,2025-02-09,74.875
Bengaluru,2024-04-29,77.25
Bengaluru,2024-11-14,26.333333333333332
Bhopal,2023-07-04,66.95833333333333
Bhopal,2023-07-11,34.291666666666664
Bhopal,2023-12-27,140.54166666666666
Bhopal,2024-01-09,151.45833333333334
Bhopal,2024-03-18,92.29166666666667
Bhopal,2024-08-06,46.583333333333336
Bhopal,2024-08-13,41.541666666666664
Bhopal,2025-01-30,95.25
Bhubaneswar,2022-11-28,171.58333333333334
Chandigarh,2022-11-21,144.04166666666666
Chandigarh,2023-02-18,160.375
Chandigarh,2023-05-03,103.54166666666667
Chandigarh,2023-10-05,97.83333333333333
Chandigarh,2023-12-29,158.25
Chandigarh,2025-04-25,90.33333333333333
Chennai,2023-01-31,99.33333333333333
Chennai,2024-04-01,49.0
Dehradun,2022-12-15,14.625
Dehradun,2023-02-12,89.70833333333333
Dehradun,2023-05-22,99.83333333333333
Dehradun,2023-06-22,101.125
Dehradun,2024-03-28,59.166666666666664
Dehradun,2024-04-03,60.125
Dehradun,2025-01-27,152.79166666666666
Delhi,2022-08-25,119.91666666666667
Delhi,2023-09-04,118.375
Delhi,2024-01-08,198.625
Delhi,2024-07-02,118.375
Delhi,2024-07-13,161.66666666666666
Delhi,2025-04-09,186.95833333333334
Delhi,2025-08-24,105.58333333333333
Gangtok,2022-12-24,93.0
Gangtok,2023-08-25,38.708333333333336
Gangtok,2023-10-16,67.875
Gangtok,2023-11-07,48.666666666666664
Gangtok,2024-08-27,33.916666666666664
Gangtok,2024-12-17,68.875
Gurugram,2023-01-15,160.25
Gurugram,2024-01-28,166.45833333333334
Gurugram,2024-09-29,88.625
Gurugram,2025-05-30,372.9583333333333
Gurugram,2025-11-16,165.41666666666666
Guwahati,2023-12-17,78.5
Guwahati,2024-01-16,76.58333333333333
Guwahati,2024-05-30,68.54166666666667
Guwahati,2024-06-10,123.79166666666667
Guwahati,2024-12-17,72.875
Hyderabad,2022-10-13,70.54166666666667
Hyderabad,2023-12-26,152.41666666666666
Hyderabad,2024-01-19,81.58333333333333
Hyderabad,2024-02-21,88.04166666666667
Hyderabad,2024-07-06,29.5
Agartala,2023-01-07,133.91666666666666
Agartala,2025-02-07,163.70833333333334
Agartala,2025-05-02,123.5
Agartala,2025-07-26,28.041666666666668
Ahmedabad,2024-11-30,115.83333333333333
Ahmedabad,2025-08-02,71.625
Ahmedabad,2025-09-02,61.958333333333336
Aizawl,2022-09-15,25.291666666666668
Aizawl,2023-01-15,76.45833333333333
Aizawl,2023-02-17,97.79166666666667
Aizawl,2023-11-16,32.291666666666664
Aizawl,2023-12-15,64.08333333333333
Aizawl,2025-10-13,49.25
Bengaluru,2023-10-07,111.41666666666667
Bengaluru,2024-04-23,77.75
Bengaluru,2024-05-21,80.58333333333333
Bengaluru,2024-08-20,60.166666666666664
Bengaluru,2025-01-30,110.95833333333333
Bengaluru,2025-03-16,71.70833333333333
Bengaluru,2025-04-06,80.20833333333333
Bhopal,2023-03-19,110.29166666666667
Bhopal,2023-12-25,153.33333333333334
Bhopal,2024-03-09,59.625
Bhopal,2024-05-15,92.54166666666667
Bhopal,2024-06-28,55.333333333333336
Bhopal,2025-08-16,76.08333333333333
Bhubaneswar,2023-05-11,61.75
Bhubaneswar,2023-06-06,113.33333333333333
Bhubaneswar,2024-05-06,59.541666666666664
Bhubaneswar,2024-07-07,71.95833333333333
Bhubaneswar,2024-07-22,48.5
Bhubaneswar,2025-01-23,165.375
Bhubaneswar,2025-04-10,52.541666666666664
Bhubaneswar,2025-11-14,172.5
Chandigarh,2022-08-26,111.91666666666667
Chandigarh,2023-02-27,103.33333333333333
Chandigarh,2023-05-02,107.33333333333333
Chandigarh,2024-04-28,82.95833333333333
Chandigarh,2025-04-10,117.0
Chandigarh,2025-07-02,99.5
Chennai,2023-09-19,71.45833333333333
Chennai,2023-10-11,104.5
Chennai,2025-03-02,54.208333333333336
Chennai,2025-04-20,84.625
Chennai,2025-07-02,58.958333333333336
Chennai,2025-08-02,87.20833333333333
Dehradun,2022-09-22,85.95833333333333
Dehradun,2023-11-07,78.16666666666667
Dehradun,2025-04-29,126.70833333333333
Delhi,2022-12-20,186.41666666666666
Delhi,2023-01-31,167.125
Delhi,2023-05-19,102.375
Delhi,2024-04-06,107.66666666666667
Delhi,2024-06-18,165.79166666666666
Gangtok,2023-06-13,83.125
Gangtok,2023-09-08,52.208333333333336
Gurugram,2022-09-04,88.41666666666667
Gurugram,2022-11-20,174.625
Gurugram,2023-09-05,153.375
Gurugram,2024-08-19,91.16666666666667
Gurugram,2025-01-18,179.0
Gurugram,2025-06-22,155.58333333333334
Guwahati,2022-10-19,83.45833333333333
Guwahati,2023-08-29,113.54166666666667
Guwahati,2024-08-10,46.041666666666664
Guwahati,2024-11-16,91.5
Guwahati,2025-03-20,163.70833333333334
Hyderabad,2024-07-01,30.541666666666668
Hyderabad,2024-11-18,144.29166666666666
Hyderabad,2025-01-06,131.70833333333334
Hyderabad,2025-02-28,119.75
Agartala,2022-08-19,77.25
Agartala,2022-10-15,133.83333333333334
Agartala,2023-10-25,72.58333333333333
Agartala,2023-11-17,62.375
Agartala,2024-01-18,158.5
Agartala,2024-06-01,79.83333333333333
Agartala,2024-08-17,35.416666666666664
Agartala,2024-12-20,161.16666666666666
Agartala,2025-08-18,53.5
Agartala,2025-10-11,58.0
Ahmedabad,2023-07-20,75.625
Ahmedabad,2023-08-21,65.95833333333333
Ahmedabad,2025-02-04,112.79166666666667
Aizawl,2022-08-24,30.458333333333332
Aizawl,2023-02-24,83.91666666666667
Aizawl,2023-07-01,50.208333333333336
Aizawl,2023-08-08,24.958333333333332
Aizawl,2024-03-04,120.75
Bengaluru,2022-10-08,57.791666666666664
Bengaluru,2023-01-19,82.25
Bengaluru,2023-01-23,83.16666666666667
Bengaluru,2024-01-28,70.41666666666667
Bengaluru,2024-05-16,82.25
Bengaluru,2025-11-05,60.333333333333336
Bhopal,2023-01-04,135.875
Bhopal,2023-03-07,125.16666666666667
Bhopal,2024-02-08,93.66666666666667
Bhopal,2024-06-20,59.083333333333336
Bhubaneswar,2022-09-19,76.29166666666667
Bhubaneswar,2024-02-09,124.83333333333333
Chandigarh,2022-08-10,112.20833333333333
Chandigarh,2022-08-24,83.375
Chandigarh,2022-09-03,120.54166666666667
Chandigarh,2023-04-29,118.875
Chandigarh,2024-01-09,159.0
Chandigarh,2024-07-21,135.66666666666666
Chennai,2022-09-22,81.75
Chennai,2024-02-27,65.58333333333333
Chennai,2024-03-14,82.0
Chennai,2024-10-30,107.625
Dehradun,2022-10-14,66.04166666666667
Dehradun,2023-01-10,157.125
Dehradun,2024-02-24,58.083333333333336
Dehradun,2024-07-03,43.25
Dehradun,2024-09-08,58.875
Dehradun,2024-09-22,114.875
Dehradun,2025-03-23,86.79166666666667
Delhi,2022-12-25,157.16666666666666
Delhi,2023-08-13,137.91666666666666
Delhi,2023-10-17,117.54166666666667
Gangtok,2023-08-04,31.416666666666668
Gangtok,2024-03-30,71.875
Gangtok,2024-11-10,46.541666666666664
Gangtok,2024-12-14,102.91666666666667
Gangtok,2025-08-21,31.25
Gangtok,2025-10-28,72.375
Gurugram,2024-08-28,68.08333333333333
Gurugram,2025-06-02,761.5
Guwahati,2023-02-10,137.54166666666666
Guwahati,2025-02-26,111.58333333333333
Hyderabad,2023-09-04,82.29166666666667
Hyderabad,2024-02-20,67.33333333333333
Agartala,2023-11-15,74.83333333333333
Agartala,2024-04-08,147.08333333333334
Agartala,2024-07-14,54.041666666666664
Agartala,2024-07-23,29.75
Agartala,2024-08-08,34.5
Agartala,2024-09-03,60.5
Agartala,2025-01-05,152.41666666666666
Ahmedabad,2023-07-12,60.916666666666664
Aizawl,2022-10-15,49.25
Aizawl,2023-03-21,51.875
Aizawl,2023-09-26,53.875
Aizawl,2024-02-15,86.04166666666667
Aizawl,2024-04-05,91.45833333333333
Bengaluru,2023-09-11,27.666666666666668
Bengaluru,2024-10-20,73.95833333333333
Bhopal,2022-09-29,105.66666666666667
Bhopal,2022-11-17,127.45833333333333
Bhopal,2023-02-01,120.0
Bhopal,2024-01-17,90.125
Bhopal,2024-09-03,60.333333333333336
Bhopal,2025-08-10,82.41666666666667
Bhopal,2025-08-21,42.125
Bhopal,2025-10-01,53.916666666666664
Bhubaneswar,2023-02-28,89.41666666666667
Bhubaneswar,2023-05-19,72.58333333333333
Bhubaneswar,2024-07-14,69.95833333333333
Bhubaneswar,2025-06-18,65.58333333333333
Chandigarh,2024-11-23,151.25
Chennai,2022-08-30,81.91666666666667
Chennai,2023-05-20,86.91666666666667
Chennai,2023-05-23,76.04166666666667
Chennai,2023-07-06,46.791666666666664
Chennai,2023-12-26,61.166666666666664
Chennai,2024-02-18,71.125
Chennai,2025-03-09,76.125
Dehradun,2023-05-10,94.08333333333333
Dehradun,2023-07-13,59.5
Dehradun,2023-09-20,56.208333333333336
Dehradun,2024-04-10,81.04166666666667
Dehradun,2024-10-27,91.875
Delhi,2022-09-11,149.45833333333334
Delhi,2022-12-14,45.25
Delhi,2024-04-05,92.41666666666667
Delhi,2024-04-12,126.45833333333333
Delhi,2024-08-05,70.25
Delhi,2024-08-25,110.83333333333333
Delhi,2025-08-07,289.75
Delhi,2025-09-15,135.04166666666666
Delhi,2025-11-03,165.33333333333334
Gangtok,2023-10-08,32.291666666666664
Gangtok,2024-06-25,36.5
Gangtok,2025-06-19,34.333333333333336
Gurugram,2022-10-19,169.08333333333334
Gurugram,2023-02-21,158.91666666666666
Gurugram,2023-04-21,111.83333333333333
Gurugram,2023-08-21,130.875
Gurugram,2024-04-08,111.0
Gurugram,2024-06-12,136.95833333333334
Gurugram,2025-04-29,1378.2916666666667
Gurugram,2025-05-07,609.1666666666666
Gurugram,2025-05-20,1066.0
Guwahati,2022-08-25,53.25
Guwahati,2022-09-03,70.0
Guwahati,2023-01-03,120.375
Guwahati,2023-01-07,111.45833333333333
Guwahati,2023-12-05,71.16666666666667
Guwahati,2025-11-10,71.16666666666667
Hyderabad,2022-08-12,24.916666666666668
Hyderabad,2022-12-27,53.458333333333336
Hyderabad,2023-03-14,94.58333333333333
Hyderabad,2023-11-06,75.0
Hyderabad,2024-01-01,130.45833333333334
Agartala,2023-01-10,138.41666666666666
Agartala,2023-05-02,147.04166666666666
Agartala,2024-07-30,33.041666666666664
Agartala,2024-09-27,59.875
Ahmedabad,2022-12-12,150.33333333333334
Ahmedabad,2023-02-11,68.0
Ahmedabad,2023-05-30,90.625
Ahmedabad,2023-07-21,70.875
Ahmedabad,2024-01-13,101.70833333333333
Ahmedabad,2024-10-09,130.70833333333334
Ahmedabad,2025-04-13,62.125
Ahmedabad,2025-08-10,70.70833333333333
Ahmedabad,2025-08-11,67.20833333333333
Ahmedabad,2025-11-19,141.625
Aizawl,2023-10-07,43.333333333333336
Aizawl,2023-10-14,88.70833333333333
Aizawl,2025-07-10,41.208333333333336
Bengaluru,2023-11-09,37.75
Bengaluru,2024-11-01,110.66666666666667
Bengaluru,2024-11-26,114.33333333333333
Bengaluru,2024-12-03,44.291666666666664
Bengaluru,2024-12-19,76.75
Bengaluru,2025-03-10,81.95833333333333
Bengaluru,2025-11-26,102.66666666666667
Bhopal,2023-08-20,54.041666666666664
Bhopal,2023-11-01,96.25
Bhopal,2023-12-22,82.41666666666667
Bhopal,2024-03-28,68.29166666666667
Bhopal,2024-10-29,72.375
Bhopal,2025-02-22,68.75
Bhopal,2025-07-11,103.70833333333333
Bhubaneswar,2022-10-09,63.583333333333336
Bhubaneswar,2023-06-24,82.08333333333333
Bhubaneswar,2023-11-29,121.33333333333333
Bhubaneswar,2024-07-23,49.916666666666664
Bhubaneswar,2024-09-15,92.91666666666667
Bhubaneswar,2025-02-26,146.66666666666666
Bhubaneswar,2025-08-23,54.5
Chandigarh,2022-11-12,100.95833333333333
Chandigarh,2022-11-13,89.70833333333333
Chandigarh,2023-04-23,73.91666666666667
Chandigarh,2023-10-13,98.75
Chandigarh,2023-12-27,158.08333333333334
Chandigarh,2025-04-13,108.20833333333333
Chandigarh,2025-05-16,114.125
Chandigarh,2025-08-01,109.29166666666667
Chennai,2022-10-09,89.04166666666667
Chennai,2023-07-01,56.833333333333336
Chennai,2024-01-28,81.29166666666667
Chennai,2024-06-14,59.541666666666664
Chennai,2024-12-04,59.458333333333336
Chennai,2025-01-08,90.95833333333333
Chennai,2025-01-15,58.0
Chennai,2025-08-18,45.958333333333336
Dehradun,2023-11-18,57.875
Dehradun,2024-01-16,149.95833333333334
Dehradun,2024-04-23,71.04166666666667
Dehradun,2024-11-10,157.08333333333334
Dehradun,2025-08-15,84.70833333333333
Delhi,2023-06-05,129.70833333333334
Delhi,2023-08-02,106.625
Delhi,2024-06-14,169.875
Delhi,2024-07-06,76.16666666666667
Delhi,2024-09-01,117.66666666666667
Delhi,2024-09-23,164.20833333333334
Delhi,2024-10-03,160.29166666666666
Delhi,2024-10-30,175.75
Delhi,2025-03-12,164.83333333333334
Delhi,2025-04-21,283.2083333333333
Delhi,2025-10-28,161.79166666666666
Delhi,2025-11-06,157.41666666666666
Gangtok,2023-04-03,54.083333333333336
Gangtok,2023-09-25,31.958333333333332
Gangtok,2024-08-14,32.0
Gangtok,2024-11-12,37.833333333333336
Gangtok,2025-04-25,127.375
Gangtok,2025-09-09,51.25
Gangtok,2025-11-05,47.833333333333336
Gurugram,2022-08-26,140.83333333333334
Gurugram,2022-10-20,155.54166666666666
Gurugram,2022-11-06,184.83333333333334
Gurugram,2023-08-13,227.95833333333334
Gurugram,2023-10-06,149.70833333333334
Gurugram,2023-11-05,175.54166666666666
Gurugram,2023-12-30,234.83333333333334
Gurugram,2024-03-08,142.25
Gurugram,2024-07-01,121.875
Gurugram,2024-11-17,191.375
Gurugram,2025-05-09,435.0833333333333
Gurugram,2025-07-20,280.75
Gurugram,2025-09-18,156.04166666666666
Guwahati,2022-09-18,66.66666666666667
Guwahati,2023-02-08,150.20833333333334
Guwahati,2023-03-03,137.625
Guwahati,2023-03-09,104.91666666666667
Guwahati,2023-06-16,62.958333333333336
Guwahati,2023-06-26,58.958333333333336
Guwahati,2023-08-20,59.291666666666664
Guwahati,2023-10-19,64.375
Guwahati,2024-05-03,94.33333333333333
Guwahati,2024-12-03,77.91666666666667
Guwahati,2025-02-27,102.0
Guwahati,2025-04-30,94.04166666666667
Guwahati,2025-09-11,64.75
Hyderabad,2023-01-14,128.54166666666666
Hyderabad,2023-01-27,99.79166666666667
Hyderabad,2024-02-12,72.25
Hyderabad,2025-01-29,111.0
Agartala,2023-12-27,118.16666666666667
Agartala,2024-04-01,84.83333333333333
Agartala,2025-07-01,47.75
Agartala,2025-08-07,108.45833333333333
Agartala,2025-08-22,26.625
Agartala,2025-09-29,98.0
Agartala,2025-11-03,116.0
Agartala,2025-11-10,153.91666666666666
Ahmedabad,2022-08-11,61.083333333333336
Ahmedabad,2023-06-19,63.666666666666664
Ahmedabad,2023-07-15,62.125
Ahmedabad,2023-11-20,159.75
Ahmedabad,2023-12-10,104.41666666666667
Ahmedabad,2024-03-01,108.83333333333333
Ahmedabad,2024-08-14,54.125
Aizawl,2022-10-11,49.416666666666664
Aizawl,2023-03-10,99.75
Aizawl,2024-01-19,64.0
Aizawl,2024-02-05,80.45833333333333
Aizawl,2024-03-29,98.29166666666667
Aizawl,2024-07-05,20.125
Aizawl,2024-11-05,46.708333333333336
Aizawl,2025-05-24,36.375
Aizawl,2025-08-01,24.583333333333332
Bengaluru,2022-10-29,64.16666666666667
Bengaluru,2023-04-14,85.54166666666667
Bengaluru,2024-07-26,16.666666666666668
Bengaluru,2025-02-06,111.41666666666667
Bengaluru,2025-02-15,92.16666666666667
Bhopal,2023-06-20,66.70833333333333
Bhopal,2024-02-22,58.708333333333336
Bhopal,2024-09-08,36.333333333333336
Bhopal,2025-06-26,62.583333333333336
Bhubaneswar,2022-09-30,77.58333333333333
Bhubaneswar,2023-09-18,87.79166666666667
Bhubaneswar,2024-01-23,164.58333333333334
Bhubaneswar,2024-01-26,154.29166666666666
Bhubaneswar,2024-09-28,40.333333333333336
Bhubaneswar,2024-09-29,50.916666666666664
Bhubaneswar,2025-03-25,118.54166666666667
Bhubaneswar,2025-05-23,50.416666666666664
Chandigarh,2023-02-28,90.66666666666667
Chandigarh,2023-03-10,111.33333333333333
Chandigarh,2024-06-05,107.29166666666667
Chandigarh,2024-07-14,142.41666666666666
Chandigarh,2024-10-19,112.54166666666667
Chandigarh,2024-10-21,116.875
Chandigarh,2025-07-03,84.16666666666667
Chennai,2022-12-03,53.708333333333336
Chennai,2023-03-21,62.875
Chennai,2023-05-15,136.25
Chennai,2024-02-19,69.20833333333333
Chennai,2024-05-16,32.083333333333336
Chennai,2024-09-09,57.625
Chennai,2024-09-15,67.41666666666667
Chennai,2024-10-10,31.541666666666668
Chennai,2024-10-26,142.45833333333334
Chennai,2025-08-05,88.875
Chennai,2025-10-19,27.583333333333332
Dehradun,2025-04-03,64.45833333333333
Dehradun,2025-06-04,101.83333333333333
Delhi,2023-12-30,216.29166666666666
Delhi,2024-05-24,152.0
Delhi,2024-12-03,152.54166666666666
Delhi,2024-12-24,181.41666666666666
Gangtok,2022-12-02,58.875
Gangtok,2023-08-07,37.041666666666664
Gangtok,2023-08-24,32.5
Gangtok,2023-12-09,53.416666666666664
Gangtok,2024-02-19,120.45833333333333
Gangtok,2025-03-17,100.45833333333333
Gangtok,2025-04-20,90.45833333333333
Gangtok,2025-04-30,75.125
Gangtok,2025-06-03,86.33333333333333
Gangtok,2025-09-03,35.208333333333336
Gurugram,2022-10-27,191.25
Gurugram,2022-12-18,188.58333333333334
Gurugram,2022-12-25,158.20833333333334
Gurugram,2023-09-17,74.29166666666667
Gurugram,2024-10-03,156.875
Guwahati,2022-11-29,80.04166666666667
Guwahati,2023-09-26,58.291666666666664
Guwahati,2024-07-21,52.208333333333336
Guwahati,2024-07-27,51.958333333333336
Guwahati,2024-08-01,49.125
Guwahati,2025-01-16,121.875
Guwahati,2025-07-14,56.416666666666664
Guwahati,2025-10-13,72.54166666666667
Hyderabad,2023-04-12,98.625
Hyderabad,2023-09-03,116.08333333333333
Hyderabad,2024-09-25,70.33333333333333
Hyderabad,2024-10-23,84.66666666666667
Hyderabad,2024-12-26,46.833333333333336
Agartala,2023-05-05,92.29166666666667
Agartala,2023-08-27,66.58333333333333
Agartala,2025-01-01,163.04166666666666
Agartala,2025-01-03,164.0
Agartala,2025-05-01,108.5
Agartala,2025-09-24,45.833333333333336
Ahmedabad,2022-12-23,119.70833333333333
Ahmedabad,2023-05-06,89.75
Ahmedabad,2023-08-19,56.5
Ahmedabad,2024-09-07,60.458333333333336
Ahmedabad,2025-02-21,109.95833333333333
Ahmedabad,2025-07-05,47.916666666666664
Aizawl,2023-07-26,25.291666666666668
Aizawl,2024-08-30,34.75
Aizawl,2025-01-16,56.75
Aizawl,2025-03-22,117.08333333333333
Aizawl,2025-04-23,99.375
Aizawl,2025-07-17,48.083333333333336
Bengaluru,2024-02-15,58.875
Bengaluru,2024-10-03,63.0
Bengaluru,2025-01-12,81.125
Bengaluru,2025-08-07,35.875
Bengaluru,2025-08-16,19.5
Bhopal,2023-01-01,119.41666666666667
Bhopal,2023-04-13,80.83333333333333
Bhopal,2023-04-22,68.25
Bhopal,2023-06-05,69.33333333333333
Bhopal,2023-09-15,52.25
Bhopal,2024-10-28,81.04166666666667
Bhopal,2025-05-12,87.5
Bhopal,2025-08-24,26.291666666666668
Bhubaneswar,2022-12-22,191.58333333333334
Bhubaneswar,2023-05-21,83.875
Bhubaneswar,2023-08-20,66.79166666666667
Bhubaneswar,2024-02-23,95.33333333333333
Bhubaneswar,2025-04-14,87.08333333333333
Chandigarh,2022-08-05,81.0
Chandigarh,2022-11-08,122.83333333333333
Chandigarh,2023-08-31,110.54166666666667
Chandigarh,2023-12-15,103.5
Chandigarh,2024-03-25,83.79166666666667
Chandigarh,2024-06-25,166.33333333333334
Chandigarh,2024-11-06,158.25
Chandigarh,2024-11-26,141.66666666666666
Chandigarh,2025-01-10,172.70833333333334
Chandigarh,2025-07-13,143.95833333333334
Chennai,2023-08-21,74.125
Chennai,2023-09-10,56.958333333333336
Chennai,2023-11-24,30.333333333333332
Chennai,2024-06-03,99.375
Chennai,2025-01-23,76.125
Chennai,2025-02-04,58.041666666666664
Dehradun,2023-02-02,103.33333333333333
Dehradun,2023-02-05,115.66666666666667
Dehradun,2023-07-30,82.5
Dehradun,2023-09-01,109.25
Dehradun,2024-08-30,57.375
Dehradun,2024-11-01,89.08333333333333
Dehradun,2025-01-03,115.5
Dehradun,2025-04-05,86.70833333333333
Dehradun,2025-09-13,84.625
Delhi,2022-11-04,190.41666666666666
Delhi,2023-08-12,137.375
Delhi,2023-09-05,135.95833333333334
Delhi,2023-10-10,142.04166666666666
Delhi,2024-01-17,208.95833333333334
Delhi,2024-02-29,115.33333333333333
Delhi,2024-07-10,167.20833333333334
Delhi,2024-11-04,179.16666666666666
Delhi,2025-04-01,313.5
Delhi,2025-07-22,165.54166666666666
Gangtok,2022-08-12,33.791666666666664
Gangtok,2022-11-02,49.791666666666664
Gangtok,2023-03-16,86.5
Gangtok,2023-12-14,48.0
Gangtok,2024-07-07,26.625
Gangtok,2024-08-11,27.375
Gangtok,2024-09-08,47.458333333333336
Gangtok,2025-09-14,43.541666666666664
Gurugram,2023-02-11,163.66666666666666
Gurugram,2024-12-20,217.70833333333334
Gurugram,2024-12-30,166.0
Gurugram,2025-01-14,165.83333333333334
Gurugram,2025-01-22,163.45833333333334
Gurugram,2025-01-28,158.66666666666666
Guwahati,2023-02-07,153.91666666666666
Guwahati,2023-04-08,127.95833333333333
Guwahati,2024-01-14,121.625
Guwahati,2024-01-28,113.20833333333333
Guwahati,2024-09-21,64.66666666666667
Guwahati,2025-09-24,37.666666666666664
Guwahati,2025-10-14,72.79166666666667
Guwahati,2025-11-24,100.91666666666667
Hyderabad,2022-11-18,137.0
Hyderabad,2024-02-06,89.16666666666667
Hyderabad,2024-03-13,119.58333333333333
Hyderabad,2024-12-05,63.791666666666664
Hyderabad,2024-12-19,137.25
Hyderabad,2024-12-30,84.83333333333333
Hyderabad,2025-03-24,90.20833333333333
Agartala,2022-08-07,47.791666666666664
Agartala,2022-10-06,73.41666666666667
Agartala,2023-07-10,49.375
Agartala,2023-11-03,126.70833333333333
Agartala,2023-12-19,126.08333333333333
Agartala,2024-04-05,101.5
Agartala,2024-10-15,165.375
Agartala,2024-11-12,91.33333333333333
Agartala,2025-01-28,186.29166666666666
Agartala,2025-06-23,54.333333333333336
Agartala,2025-09-02,50.291666666666664
Agartala,2025-11-09,124.54166666666667
Agartala,2025-11-11,155.79166666666666
Ahmedabad,2023-02-28,86.66666666666667
Ahmedabad,2023-10-12,110.95833333333333
Ahmedabad,2023-12-21,85.08333333333333
Ahmedabad,2024-01-29,91.41666666666667
Ahmedabad,2024-12-12,91.25
Ahmedabad,2025-06-25,69.75
Aizawl,2023-05-21,70.41666666666667
Aizawl,2023-11-09,61.166666666666664
Aizawl,2023-11-21,35.875
Aizawl,2024-10-11,52.041666666666664
Aizawl,2024-11-30,38.166666666666664
Aizawl,2025-02-03,132.875
Aizawl,2025-03-19,147.45833333333334
Aizawl,2025-03-29,151.83333333333334
Aizawl,2025-04-09,134.54166666666666
Aizawl,2025-08-02,26.375
Aizawl,2025-09-24,21.833333333333332
Bengaluru,2022-09-19,51.583333333333336
Bengaluru,2023-03-05,81.875
Bengaluru,2025-03-24,99.45833333333333
Bengaluru,2025-08-09,55.958333333333336
Bhopal,2022-11-22,130.75
Bhopal,2022-12-28,144.20833333333334
Bhopal,2023-12-04,99.83333333333333
Bhopal,2024-01-05,162.29166666666666
Bhopal,2024-08-25,33.166666666666664
Bhopal,2024-08-26,22.583333333333332
Bhopal,2025-03-23,76.25
Bhopal,2025-07-26,69.79166666666667
Bhopal,2025-08-15,92.25
Bhubaneswar,2022-12-17,156.20833333333334
Bhubaneswar,2024-05-28,99.375
Bhubaneswar,2025-03-04,131.70833333333334
Bhubaneswar,2025-05-12,102.25
Chandigarh,2022-08-07,111.33333333333333
Chandigarh,2022-12-25,154.91666666666666
Chandigarh,2025-05-17,118.66666666666667
Chennai,2023-03-29,63.416666666666664
Chennai,2023-03-31,56.0
Chennai,2023-06-25,96.83333333333333
Chennai,2023-10-01,55.5
Chennai,2023-11-02,31.0
Chennai,2024-05-12,25.0
Chennai,2024-06-17,81.04166666666667
Chennai,2024-08-26,58.875
Dehradun,2023-03-10,94.33333333333333
Dehradun,2023-03-21,82.5
Dehradun,2023-09-11,76.66666666666667
Dehradun,2024-07-04,43.958333333333336
Dehradun,2025-01-01,137.58333333333334
Dehradun,2025-10-30,85.0
Delhi,2023-06-25,145.16666666666666
Delhi,2023-07-26,107.5
Delhi,2023-10-31,169.70833333333334
Delhi,2024-04-27,92.79166666666667
Delhi,2025-02-20,150.45833333333334
Gangtok,2023-05-25,70.08333333333333
Gangtok,2024-01-29,86.16666666666667
Gangtok,2024-10-10,42.833333333333336
Gangtok,2025-06-06,72.0
Gurugram,2022-09-14,69.45833333333333
